Diameter: 21
Node 1070: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1071: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1072: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1073: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1074: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1075: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1076: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1077: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1078: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1079: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1080: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1081: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1082: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1083: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1084: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1085: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1086: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1087: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1088: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638
Node 1089: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1090: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1091: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1092: Maximum Distance - 3, Nodes at Max Distance: 1390
Node 1093: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1094: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1095: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1096: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1097: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1098: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1099: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1100: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1101: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1102: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1103: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1104: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1105: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1106: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1107: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1108: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1109: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1110: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1111: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1112: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1113: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1114: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1115: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1116: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1117: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1118: Maximum Distance - 21, Nodes at Max Distance: 1453 1480 1638
Node 1119: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1120: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1121: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1122: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1123: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1124: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1125: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1126: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1127: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1128: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 1129: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1130: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1131: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1132: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1133: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1134: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1135: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1136: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1137: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1138: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1139: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1140: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1141: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1142: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1143: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1144: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1145: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1146: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1147: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1148: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 1149: Maximum Distance - 12, Nodes at Max Distance: 599 1118 1226 1873
Node 1150: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1151: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1152: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1153: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1154: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1155: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1156: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1157: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1158: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1159: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1160: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1161: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1162: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1163: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1164: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1165: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1166: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1167: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1168: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1169: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1170: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1171: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1172: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1173: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1174: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1175: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1176: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1177: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1178: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1179: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1180: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1181: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1182: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1183: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1184: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1185: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1186: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1187: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1188: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1189: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1190: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1191: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1192: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1193: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1194: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1195: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1196: Maximum Distance - 2, Nodes at Max Distance: 473 1870
Node 1197: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1198: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1199: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1200: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1201: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1202: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1203: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1204: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1205: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1206: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1207: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1208: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1209: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1210: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1211: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
Node 1212: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1213: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1214: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1215: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1216: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1217: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1218: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1219: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1220: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1221: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1222: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1223: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1224: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1225: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
Node 1226: Maximum Distance - 21, Nodes at Max Distance: 1453 1480 1638
Node 1227: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1228: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1229: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1230: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1231: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
Node 1232: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1233: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1234: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1235: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1236: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1237: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1238: Maximum Distance - 12, Nodes at Max Distance: 599 1118 1226 1873
Node 1239: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1240: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1241: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1242: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1243: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1244: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1245: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1246: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1247: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1248: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1249: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1250: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1251: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1252: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1253: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1254: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1255: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1256: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1257: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1258: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1259: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1260: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1261: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1262: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1263: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1264: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1265: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1266: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1267: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1268: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1269: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1270: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1271: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1272: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1273: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1274: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1275: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1276: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1277: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1278: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1279: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1280: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1281: Maximum Distance - 20, Nodes at Max Distance: 1453 1480 1638
Node 1282: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1283: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1284: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1285: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1286: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1287: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638
Node 1288: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1289: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1290: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1291: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1292: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1293: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1294: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1295: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1296: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1297: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1298: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1299: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1300: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1301: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1302: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1303: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1304: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1305: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1306: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1307: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1308: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1309: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1310: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1311: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1312: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1313: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1314: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1315: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1316: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1317: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1318: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1319: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1320: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 1321: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1322: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1323: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1324: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1325: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1326: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1327: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1328: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 1329: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1330: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1331: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1332: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1333: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1334: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1335: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1336: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1337: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1338: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1339: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 1340: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1341: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1342: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1343: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1344: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1345: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1346: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1347: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1348: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638
Node 1349: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1350: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1351: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1352: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1353: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1354: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1355: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1356: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1357: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1358: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1359: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1360: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1361: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1362: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1363: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1364: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1365: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1366: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1367: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1368: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1369: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1370: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1371: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1372: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1373: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1374: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1375: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1376: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1377: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1378: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1379: Maximum Distance - 20, Nodes at Max Distance: 1453 1480 1638
Node 1380: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1381: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1382: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1383: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1384: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1385: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1386: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1387: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1388: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1389: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1390: Maximum Distance - 4, Nodes at Max Distance: 1476 1610
Node 1391: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1392: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1393: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1394: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638
Node 1395: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1396: Maximum Distance - 3, Nodes at Max Distance: 1390 1476 1610
Node 1397: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1398: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1399: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1400: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1401: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1402: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1403: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1404: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1405: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1406: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1407: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1408: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1409: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1410: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1411: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1412: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 1413: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1414: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1415: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1416: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1417: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1418: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
